,IR,Inverse_Filtering_Similarity_Melody,Inverse_Filtering_Correlation_Melody,Weiner_Similarity_Melody,Weiner_Correlation_Melody,ACDW_Similarity_Melody,ACDW_Correlation_Melody,Inverse_Filtering_Similarity_Chords,Inverse_Filtering_Correlation_Chords,Weiner_Similarity_Chords,Weiner_Correlation_Chords,ACDW_Similarity_Chords,ACDW_Correlation_Chords
3538,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,2.085474354675886e-06,,2.1634542253220457e-06,,2.3823317591820724e-06,,2.8830169929930127e-06,,3.6548366494314028e-06,,4.036182655874192e-06,
3539,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,5.325642378305657e-06,,4.4758989528903276e-06,,3.904279002662924e-06,,2.687907725766953e-06,,3.6182751934465497e-06,,4.6187286777329834e-06,
3540,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,5.453009872924419e-06,,3.7808344601225504e-06,,7.141882671723371e-06,,3.0201878700390234e-06,,4.164278361410828e-06,,2.519340493884581e-06,
3541,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,3.2100395487668347e-06,,2.672693911253906e-06,,5.153674907037241e-06,,2.8054242984967227e-06,,2.4748179305942343e-06,,2.8775729767543557e-06,
3542,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,2.566354992526227e-06,,4.347163066314229e-06,,2.1964524999255163e-06,,4.032617417377415e-06,,3.394806638021063e-06,,3.829055655937971e-06,
3543,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,2.3714675145459904e-06,,2.366636381023606e-06,,2.8700732661042296e-06,,2.720104007828345e-06,,2.670760270638675e-06,,4.2244798469042245e-06,
3544,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,5.525056717721072e-06,,4.680526940800824e-06,,6.52028085203096e-06,,2.7906346724892725e-06,,3.624169123378396e-06,,2.5874449057405e-06,
3545,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,3.940153118784089e-06,,2.807395064673265e-06,,7.5041665009337176e-06,,2.609636889717876e-06,,2.8764174390713527e-06,,2.6666486787823203e-06,
3546,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,1.994777563183035e-06,,1.984015821622975e-06,,1.9751131885263886e-06,,4.130935606101921e-06,,4.358938069738823e-06,,4.544300392808703e-06,
3547,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,2.368273447245443e-06,,2.365794158780584e-06,,2.9835887296506367e-06,,3.0395836227498878e-06,,3.0538596939966193e-06,,4.776380329191413e-06,
3548,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,6.417130466569252e-06,,4.8013705147705246e-06,,6.987105963718564e-06,,2.6648965978043018e-06,,3.0914899345143943e-06,,2.53865335213278e-06,
3549,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,3.112515920350924e-06,,3.075255843562366e-06,,7.378024560666774e-06,,2.397401055259252e-06,,3.3101785884117325e-06,,3.0039019633214826e-06,
3550,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,2.7549395328906453e-06,,2.5180778283909533e-06,,6.9379700434885315e-06,,3.2242723932291558e-06,,4.347520043067918e-06,,4.541015387110884e-06,
3551,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,2.481312376823014e-06,,2.484304028790465e-06,,3.282068865833401e-06,,3.1938693415714945e-06,,3.3762993347594033e-06,,4.286170710678584e-06,
3552,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,5.460812187221674e-06,,8.428153878434671e-06,,7.519660554761208e-06,,3.0443018551262256e-06,,2.758264877457481e-06,,2.5327331225495202e-06,
3553,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,4.114678786978396e-06,,4.629581622781456e-06,,4.394920330722915e-06,,3.711735381923148e-06,,3.0992783764127147e-06,,3.378245726769998e-06,
3554,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,1.9340139239551794e-06,,1.8842312473914108e-06,,2.6492184729365144e-06,,2.8902422044874138e-06,,3.445602141445236e-06,,3.0139051589999795e-06,
3555,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,6.350441473356891e-06,,5.468753801850356e-06,,3.7259352567205817e-06,,3.217555966604372e-06,,3.766799633716897e-06,,3.015362423157231e-06,
3556,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,8.436314353173304e-06,,6.793251590885789e-06,,8.53617887693292e-06,,2.2622623008513045e-06,,2.266088606758648e-06,,2.6009757623795475e-06,
3557,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,6.659820490240121e-06,,6.924989394610537e-06,,7.433635881269267e-06,,3.0539867241298997e-06,,3.628890255068762e-06,,3.5188772466750037e-06,
3558,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,5.999616782354688e-06,,2.6003576193912536e-06,,7.348691786711658e-06,,3.852734411089894e-06,,3.2782328570060888e-06,,2.4846423730982975e-06,
3559,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,3.414000149154487e-06,,6.011587111491867e-06,,4.257574417798281e-06,,3.4397995575355036e-06,,3.267899231018318e-06,,4.254365373076318e-06,
3560,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,5.417233550922959e-06,,4.965558280720173e-06,,9.640618334856696e-06,,2.2193388208278937e-06,,2.1168074154239994e-06,,2.4677760592395066e-06,
3561,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,3.857925763265272e-06,,5.456783484507275e-06,,4.541615300450636e-06,,2.8646083085741885e-06,,3.029245676302705e-06,,3.409609637446131e-06,
3562,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,2.609152981187897e-06,,2.4782437240708937e-06,,2.753395157435654e-06,,3.963864387077278e-06,,4.492705827954629e-06,,3.707513544711719e-06,
3563,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,5.013375521734185e-06,,4.1126880252426805e-06,,3.8000579406570013e-06,,3.6247981647730147e-06,,2.7585708064713335e-06,,4.346241583857778e-06,
3564,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,5.021727237550565e-06,,7.806231487289865e-06,,9.238133336438443e-06,,3.7214397882553254e-06,,2.6201953906253093e-06,,2.609955748857574e-06,
3565,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,4.986436284976247e-06,,5.266291853588349e-06,,5.590449385287043e-06,,3.5232948094302207e-06,,3.098818363971719e-06,,3.0523911322313596e-06,
3566,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,2.4323364589334975e-06,,1.9057079585419417e-06,,3.183753441540205e-06,,2.7382618687719234e-06,,3.320358183399358e-06,,3.527015809617772e-06,
3567,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,2.620775525130737e-06,,3.1496532158494626e-06,,4.155089569364661e-06,,3.3009971688362296e-06,,3.854977857010003e-06,,2.786664376515314e-06,
3568,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,7.12764435953617e-06,,8.45390781380534e-06,,8.465391434073256e-06,,2.340693710199622e-06,,2.5525157056749847e-06,,2.444519229540839e-06,
3569,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,5.0741512030806475e-06,,5.049155563826378e-06,,5.9283771043891005e-06,,2.4882214312569806e-06,,2.9288838699826004e-06,,2.8572652154612703e-06,
3570,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,2.0828016456451678e-06,,2.4122730254094083e-06,,3.111844497102758e-06,,3.4948494301175656e-06,,4.191924102807059e-06,,3.9246315212696495e-06,
3571,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,3.439684528452832e-06,,3.5880424670336448e-06,,3.846864943961084e-06,,3.3113204313361845e-06,,2.866772738458719e-06,,3.7347375771237094e-06,
3572,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,7.446620910523946e-06,,4.003411094130319e-06,,8.363245565478609e-06,,2.3708038365766797e-06,,3.1264238688941644e-06,,2.56242188904996e-06,
3573,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,4.185248489932361e-06,,7.560223735485072e-06,,5.164109124682335e-06,,3.0865168380826652e-06,,3.445798792098312e-06,,3.413561600811215e-06,
3574,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,5.0288458933362555e-06,,4.478027938259722e-06,,7.5190702100767665e-06,,4.242542778805443e-06,,3.5308957593832167e-06,,3.6673025957096957e-06,
3575,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,6.461001161863204e-06,,5.746359337232648e-06,,4.21486087053432e-06,,3.6995647077850544e-06,,2.9350525491821513e-06,,3.0174805508678868e-06,
3576,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,3.4260536888320577e-06,,4.1792819255902985e-06,,5.726232821345927e-06,,3.291297291122166e-06,,2.796753716944352e-06,,2.5919881151301632e-06,
3577,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,7.80506124633295e-06,,5.21046305624378e-06,,5.5839646783984225e-06,,3.5808411949331044e-06,,4.289873901277594e-06,,3.211832674245698e-06,
3578,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,2.220573464415839e-06,,3.3752783646886657e-06,,3.1222068293567936e-06,,3.6895234095231857e-06,,3.803526215649104e-06,,3.049773544319039e-06,
3579,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,7.767025543165719e-06,,3.5223084655809916e-06,,4.737272702679422e-06,,3.5321149072118226e-06,,3.3762308193434207e-06,,3.91888874260606e-06,
3580,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,5.638329159074457e-06,,5.923461350211473e-06,,6.53621805503194e-06,,2.9778974975027014e-06,,2.791383184662904e-06,,2.8160280739019244e-06,
3581,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,6.589928975775113e-06,,7.598692343182218e-06,,5.505779858149011e-06,,3.5802951704387536e-06,,3.7047601477350857e-06,,2.887889755361172e-06,
3582,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,2.1789512359418355e-06,,3.1760881396764615e-06,,2.3793016618699577e-06,,3.2814501381520246e-06,,2.9844572336463223e-06,,3.862595339954898e-06,
3583,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,3.8715015121303165e-06,,4.319786648987421e-06,,3.526644686066759e-06,,2.718168597233961e-06,,4.108780400700528e-06,,4.6054613252531955e-06,
3584,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,5.348390370887267e-06,,5.196942567820225e-06,,3.943922614798892e-06,,3.079874414306439e-06,,2.8907626472868147e-06,,3.4439561508903904e-06,
3585,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,4.984499141046613e-06,,5.21391218342202e-06,,5.894485101659503e-06,,4.316673208660348e-06,,3.5044287845951364e-06,,3.837080726120743e-06,
3586,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,2.1496121346201762e-06,,4.047019521652856e-06,,5.431894673296114e-06,,2.5306961199701434e-06,,4.491953933000057e-06,,2.1889259991456243e-06,
3587,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,6.4097856975564466e-06,,3.869748136519077e-06,,3.78874577556581e-06,,2.80463464931846e-06,,3.991718226833035e-06,,3.806616770115176e-06,
3588,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,4.9582060758914144e-06,,4.6523239917642836e-06,,6.540119517464531e-06,,2.883370465692463e-06,,4.615672949388956e-06,,2.5838335925901554e-06,
3589,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,3.6041747854779778e-06,,2.6963403111687808e-06,,7.265096924771365e-06,,2.6224839752874583e-06,,2.5790249184922805e-06,,3.090361847205144e-06,
3590,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,3.7267474322020575e-06,,4.651731822714294e-06,,3.1072500768050866e-06,,4.096836015589352e-06,,3.940773656800643e-06,,3.578716038822302e-06,
3591,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,2.25729072568642e-06,,2.2507072221568566e-06,,2.921952449518068e-06,,2.816668480526926e-06,,2.8094580461007834e-06,,4.577950136269363e-06,
3592,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,4.957771815283997e-06,,4.157356533002544e-06,,6.172135383705337e-06,,2.774354349112138e-06,,3.395605461409445e-06,,2.6101822110522843e-06,
3593,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,3.355438396805825e-06,,2.6458266861756104e-06,,7.204475479429483e-06,,2.4172958751889448e-06,,3.0751881081208753e-06,,2.7308731104758212e-06,
3594,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,3.4297552460242677e-06,,3.3893586765816018e-06,,2.8747796673618512e-06,,3.724747660856342e-06,,4.714400419422593e-06,,3.2495474204101605e-06,
3595,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,2.2613410378415602e-06,,2.2891649960306746e-06,,2.9637533384336e-06,,2.844457280905599e-06,,2.8974845522558904e-06,,4.7834882616558065e-06,
3596,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_mic,4.359522716761085e-06,,4.834020708293017e-06,,5.688124199173629e-06,,3.3357578657939742e-06,,3.6538355131793444e-06,,2.843998247390671e-06,
3597,bad_takamine_EG440SC_mic_to_Vi_Yamaha_F335_piezo,3.7959652911168378e-06,,3.2475247738444196e-06,,7.5296559801446225e-06,,2.353784319572377e-06,,3.629291171333442e-06,,2.927573853228644e-06,
3598,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_mic,2.8316042434191614e-06,,3.3251152552321583e-06,,3.4146726154836316e-06,,3.035739219288886e-06,,3.6834285103424733e-06,,4.742937639000768e-06,
3599,bad_takamine_EG440SC_piezo_to_Vi_Yamaha_F335_piezo,2.4764641994320234e-06,,2.4898399870243058e-06,,3.357810604016713e-06,,3.2614344393974367e-06,,3.5459060544291034e-06,,4.845456557011945e-06,
3600,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,4.666967292608401e-06,,5.107350466629799e-06,,9.521198877861178e-06,,4.318344426305423e-06,,3.55598080912257e-06,,3.5932151565245994e-06,
3601,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,2.566249722096627e-06,,2.7511080345895272e-06,,3.1543614613223923e-06,,3.710967589321318e-06,,3.540084303333832e-06,,3.8278809357189965e-06,
3602,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,5.755342306161166e-06,,3.3301535039205803e-06,,5.39365506476169e-06,,2.410990718152299e-06,,2.3668617264903724e-06,,2.7907342448786416e-06,
3603,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,5.465835766614252e-06,,7.408618844805499e-06,,7.42070158284534e-06,,2.2347249018982827e-06,,3.6610812883386064e-06,,3.1115117073559465e-06,
3604,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,8.430808013599925e-06,,4.815364844821628e-06,,6.905661448139066e-06,,3.91257946891224e-06,,3.74093587586479e-06,,3.774686099322312e-06,
3605,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,2.6357418694377557e-06,,2.3902269334958486e-06,,2.911975284079143e-06,,3.85537864297577e-06,,3.936039689959563e-06,,4.199382831626798e-06,
3606,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,3.2993939341240835e-06,,3.1066577572180985e-06,,5.542919837395011e-06,,3.6030570461304262e-06,,2.716298291209606e-06,,2.5126331293805178e-06,
3607,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,4.716567739350614e-06,,5.793377923552018e-06,,5.23165621221632e-06,,4.351267914092051e-06,,3.895767753228208e-06,,4.602747252050195e-06,
3608,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,4.667485594444937e-06,,8.122513391535907e-06,,6.685177120169747e-06,,3.934789320393266e-06,,4.782927373116526e-06,,4.569853345917799e-06,
3609,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,2.7334500718573e-06,,3.1024003790168093e-06,,3.2080406165626603e-06,,4.1643279661938275e-06,,4.5042368898856825e-06,,4.68575388773789e-06,
3610,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,4.553652901495483e-06,,2.6409741433558124e-06,,6.058806183701968e-06,,2.398998233366964e-06,,2.453861645334455e-06,,2.3473185039966845e-06,
3611,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,7.036009020727523e-06,,5.640789877018984e-06,,1.1036036208516477e-05,,4.814288598530004e-06,,4.271193213884884e-06,,4.661484079954647e-06,
3612,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,5.423356470386853e-06,,8.070089375691575e-06,,7.4026079067928615e-06,,3.556129045115526e-06,,3.679824274083224e-06,,3.158848885811364e-06,
3613,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,2.6553642240796345e-06,,3.401683787166251e-06,,2.9970779452890614e-06,,4.043623450162932e-06,,4.619367544827256e-06,,3.964560591057548e-06,
3614,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,4.029166287805945e-06,,6.040438277562587e-06,,3.104561552855022e-06,,3.1168534928826422e-06,,2.0917780349049715e-06,,3.673364823300298e-06,
3615,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,2.22797591925279e-06,,2.504864619669689e-06,,4.276526385806893e-06,,2.408223601714323e-06,,4.846135174883379e-06,,3.656955942425449e-06,
3616,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,7.17517226947951e-06,,8.187556467479209e-06,,5.483350704305192e-06,,4.200992575905714e-06,,3.4523318558259753e-06,,3.0818829768336534e-06,
3617,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,2.9383006452916157e-06,,2.7906845685564767e-06,,2.928621207041548e-06,,3.82876266172125e-06,,4.319507856961958e-06,,3.624987505258345e-06,
3618,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,2.8027017685760492e-06,,3.778151575303936e-06,,3.683815107597024e-06,,3.1408696265145628e-06,,2.62140774166048e-06,,2.5764816759485417e-06,
3619,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,2.429472341892017e-06,,2.9137208635218076e-06,,8.659682200621627e-06,,2.923818903559985e-06,,4.934095273073903e-06,,5.4470395686768124e-06,
3620,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,7.95054115170879e-06,,7.47837732874879e-06,,9.44650310321022e-06,,3.1155668372294648e-06,,2.9358726084718082e-06,,3.85280314411962e-06,
3621,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,2.7594948381677724e-06,,3.444131067798901e-06,,3.238109365949794e-06,,3.024144166760962e-06,,4.534994681836602e-06,,5.092452642354981e-06,
3622,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,2.2806264884215105e-06,,3.7419201196652135e-06,,2.6514439282459706e-06,,2.5266203654791807e-06,,2.3344850133305144e-06,,4.250193608975901e-06,
3623,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,2.4407505606934445e-06,,2.2747167928385613e-06,,4.735815636490976e-06,,4.334588270188011e-06,,3.999039890194165e-06,,5.038635778203342e-06,
3624,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,5.675423709305514e-06,,7.064585840124155e-06,,4.906845277588652e-06,,3.820452846941923e-06,,3.2625997967883874e-06,,3.5662676170223407e-06,
3625,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,2.1969003084518217e-06,,2.2252653470100148e-06,,3.7216691338097144e-06,,3.607850151460221e-06,,3.69022478310264e-06,,3.220501694418648e-06,
3626,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,5.028731859548346e-06,,3.499498481355865e-06,,5.783128622435422e-06,,2.605687877170213e-06,,2.5917627567133452e-06,,4.097134140466431e-06,
3627,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,3.4320934470594513e-06,,5.355428019257843e-06,,7.185231580317598e-06,,3.4165621613402446e-06,,3.068567339194858e-06,,4.84180562464238e-06,
3628,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,5.327714084126898e-06,,6.6551075968565985e-06,,4.032151224134677e-06,,3.1739663376560564e-06,,3.105105662647566e-06,,3.918008323415486e-06,
3629,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,2.296454000680128e-06,,2.2804724423802596e-06,,2.6944410355614137e-06,,3.897954024657179e-06,,3.823850918355041e-06,,4.668408399383781e-06,
3630,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,3.6339199433554363e-06,,2.7267476557436537e-06,,5.894212837508027e-06,,2.8247105890215074e-06,,2.2982032362150157e-06,,2.229606456570679e-06,
3631,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,3.989560451220087e-06,,2.9171046192501575e-06,,9.583390399547682e-06,,2.8874269701671106e-06,,4.645422451027543e-06,,3.2786301770035096e-06,
3632,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,6.419364336689541e-06,,5.0510879156686445e-06,,3.185542116517696e-06,,3.2485008973794886e-06,,3.569476084899138e-06,,4.055122217860214e-06,
3633,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,2.1816259165617688e-06,,2.2165331961715487e-06,,2.6040258599297058e-06,,3.6222651493752256e-06,,3.7329690249153817e-06,,4.553738433671506e-06,
3634,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,5.563672087006886e-06,,3.819678191150646e-06,,4.4270268162642565e-06,,2.0647655600418863e-06,,2.9615301243209276e-06,,2.446121617795158e-06,
3635,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,9.26518372426121e-06,,3.891964648591098e-06,,6.8235391962903505e-06,,3.677892354304775e-06,,4.419488169541551e-06,,2.606203328015323e-06,
3636,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,5.840625981792424e-06,,5.15238427950241e-06,,4.858370131877522e-06,,3.1218093958820012e-06,,3.1934433366305032e-06,,3.911563667120168e-06,
3637,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,3.2170703757093646e-06,,3.310952485499451e-06,,3.965476114981339e-06,,4.317118502956567e-06,,4.682092513937151e-06,,3.4911575221089073e-06,
3638,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,4.747221912410592e-06,,4.2659669086590705e-06,,4.933038836174668e-06,,4.133870642290921e-06,,2.539213821035131e-06,,3.8280617685065715e-06,
3639,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,3.952397198066463e-06,,2.0824683118482335e-06,,4.825024846541975e-06,,4.579648557320477e-06,,4.680848658036601e-06,,3.574570801900065e-06,
3640,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,7.205661894774098e-06,,5.36008700216257e-06,,3.116513929430586e-06,,2.9890251028788817e-06,,3.344639914783364e-06,,4.250349714340147e-06,
3641,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,3.1024649543440932e-06,,3.0810914340953544e-06,,3.356363437920412e-06,,3.853566764939762e-06,,3.7632238351706805e-06,,4.3974217502900105e-06,
3642,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,3.764865096057522e-06,,5.7551599619754324e-06,,4.326649881284455e-06,,3.635412847463985e-06,,2.1254671143656994e-06,,2.811725338758731e-06,
3643,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,2.7085540897801216e-06,,3.2017630602963576e-06,,3.3893496724948575e-06,,4.428526423098339e-06,,3.85703881666812e-06,,3.8899424164160485e-06,
3644,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_mic,5.257770210300632e-06,,5.154602336360471e-06,,7.610099036981519e-06,,2.794749126955734e-06,,2.9543335474419603e-06,,3.415361591878814e-06,
3645,Vi_Yamaha_F335_mic_to_Bird_Aspen_DH37_piezo,2.7833455370923753e-06,,2.692188340339352e-06,,3.0802741413543305e-06,,3.2783757100860247e-06,,3.8840198124436656e-06,,4.8465837849055815e-06,
3646,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_mic,4.600227658904001e-06,,2.9505692139536644e-06,,5.784132447403003e-06,,2.3773669493917593e-06,,2.0892047751281517e-06,,2.4460926442741737e-06,
3647,Vi_Yamaha_F335_piezo_to_Bird_Aspen_DH37_piezo,4.899004424226263e-06,,2.451042619326369e-06,,5.2311134602034276e-06,,1.8655515255152756e-06,,3.846453084195735e-06,,2.9275531194373134e-06,
